"ID";"Nome";"Logradouro";"Município";"UF";"CEP";"Termo.Convênio";"Valor.Pactuado.pelo.FNDE";"valor_gasto";"situacao"
1010035;"Domingos Gusmão - Chaves - PA";"Rio Santa Almas";"Chaves";"PA";68880000;"23564/2014";133182,76;31370,6696888612;"atrasada"
1010036;"Professor Paulo Freire - Chaves - PA";"Camarãotuba - Arapixi";"Chaves";"PA";68880000;"23564/2014";133001,42;31327,9534140578;"atrasada"
1010038;"Edgar Guamá - Chaves - PA";"Rio Curtisal- Ilha Mexiana";"Chaves";"PA";68880000;"23564/2014";133199,96;31374,7210807918;"atrasada"
1010039;"Esmerindo Barbosa - Chaves - PA";"Igarapé Santa Maria";"Chaves";"PA";68880000;"23564/2014";132568,9;39032,5937997064;"atrasada"
1010041;"Felipe Dos Santos - Chaves - PA";"Rio Cururu";"Chaves";"PA";68880000;"23564/2014";133168,54;39209,159113148;"atrasada"
1010043;"Celso Figueiredo - Chaves - PA";"Rio Jurara";"Chaves";"PA";68880000;"23564/2014";244273,83;57537,7386484092;"atrasada"
1010096;"EMEF DE CAMPELO - Baião - PA";"RUA PRINCIPAL";"Baião";"PA";68465000;"32605/2014";120035,51;27873,3901986316;"atrasada"
1010099;"EMEF DE ANGELIM - Baião - PA";"RUA DOS ANJOS";"Baião";"PA";68465000;"32605/2014";238886,64;208019,004317309;"atrasada"
1010102;"EMEF DE DANIEL LUCAS - Baião - PA";"TRAVESSA QUINZE";"Baião";"PA";68465000;"32605/2014";238887,05;69339,7880806572;"atrasada"
1010103;"EMEF DE SANTA MARIA DO ANDIROBAL - Baião - PA";"RUA SEM NOME";"Baião";"PA";68465000;"32605/2014";238888,08;69340,0783424817;"atrasada"
1010164;"POV CENTRO DOS CABRAL - Tufilândia - MA";"RUA DR SAMUEL";"Tufilândia";"MA";65378000;"22680/2014";236523,79;42975,3980978392;"atrasada"
1010172;"SÃO FÉLIX - Praia Norte - TO";"Rua Projetada";"Praia Norte";"TO";77970000;"20076/2014";1021869,45;1175906,5882396;"atrasada"
1010174;"Pedro Fernandes - Guajará - AM";"Avenida Presidente Getulio Vargas";"Guajará";"AM";69895000;"19599/2014";862768,4;1013724,07762617;"atrasada"
1010179;"Escola Municipal  Altamiro requião - Conde - BA";"Avenida  altamiro requião";"Conde";"BA";48300000;"19625/2014";1020385,44;617999,407772618;"atrasada"
1010186;"Vânia Cruz - São Luís de Montes Belos - GO";"Rua VC-06";"São Luís de Montes Belos";"GO";76100000;"19736/2014";934488,6;339585,442166009;"atrasada"
1010188;"Terreno localizado na zona urbana - Aguanil - MG";"Avenida Aureliano Inácio";"Aguanil";"MG";37273000;"19571/2014";917931,49;891829,340962028;"atrasada"
1010266;"Comunidade Manain - Rio Mamurú - Parintins - AM";"Comunidade Manain - Rio Mamurú";"Parintins";"AM";69152010;"19605/2014";133223,55;32274,8921236531;"atrasada"
1010289;"Escola de Vila de Inhamuns - Tauá - CE";"Rua Maria Gorete Cavalcante Bastos";"Tauá";"CE";63660000;"22428/2014";985497,06;1157926,14643897;"atrasada"
1010293;"ESCOLA DE 2 SALAS - COMUNIDADE MONTE TABÔ - Santo Antônio do Içá - AM";"Rua Projetada";"Santo Antônio do Içá";"AM";69680000;"19608/2014";244490,34;198422,22469992;"atrasada"
1010304;"EM Fazenda Henrique Zambom - Afonso Cláudio - ES";"Rio da Cobra";"Afonso Cláudio";"ES";29600000;"20384/2014";1016107,48;701565,62734372;"atrasada"
1010317;"E.E.F. FALA SO - Pedro do Rosário - MA";"COMUNIDADE DE FALA SÓ";"Pedro do Rosário";"MA";65206000;"22613/2014";1021956;247580,248800757;"atrasada"
1010323;"Aldeia são Francisco - Baía da Traição - PB";"Aldeia São Francisco";"Baía da Traição";"PB";58295000;"19657/2014";942628,02;890612,417725025;"atrasada"
1010353;"Mineirolandia - Pedra Branca - CE";"Av Projetada";"Pedra Branca";"CE";63632000;"22460/2014";3239287,53;3727579,43391463;"atrasada"
1010389;"Escola Municipal Coronel João Cãndido - Almirante Tamandaré - PR";"Travessa José Ferreira";"Almirante Tamandaré";"PR";83504515;"22343/2014";3532715,92;1273571,24645355;"atrasada"
1010397;"LOTEAMENTO NOVA ESPERANÇA - Mangueirinha - PR";"RUA TRANCREDO NEVES";"Mangueirinha";"PR";85540000;"23868/2014";3418643,94;3180729,80901584;"atrasada"
1010398;"Assentamento Alegre/Tatajuba - Santa Quitéria - CE";"Assentamento Alegre/Tatajuba";"Santa Quitéria";"CE";62280000;"22426/2014";1020487,88;618061,438743331;"atrasada"
1010404;"EBM Francisco Rocha - Três Barras - SC";"Estrada Geral Dona Francisca";"Três Barras";"SC";89490000;"19888/2014";1021712,27;1097651,10225787;"atrasada"
1010417;"escola municipal nestor guimarães - Lajeado do Bugre - RS";"LINHA ESQUINA UMBU";"Lajeado do Bugre";"RS";98320000;"19837/2014";937382;1010556,07685361;"atrasada"
1010421;"PANGARÉ - Quitandinha - PR";"Estrada Municipal LS-402, S/N";"Quitandinha";"PR";83840000;"22374/2014";1019372,28;950774,113419066;"atrasada"
1010427;"Rua Q, Lote nº 04 ao 15 - Campina da Lagoa - PR";"Rua Q LOTE Nº 4 AO 15 DA QUADRA Nº 37";"Campina da Lagoa";"PR";87345000;"23479/2014";1021935,2;962851,168116601;"atrasada"
1010557;"Escola 12 salas - Loteamento Santa Luzia II - Reriutaba - CE";"Rua Antonio Elias Carneiro";"Reriutaba";"CE";62260000;"22423/2014";3521265,68;2132664,78252577;"atrasada"
1010559;"E.M. POVOADO MORADA NOVA - Capinzal do Norte - MA";"RUA MORADA NOVA";"Capinzal do Norte";"MA";65735000;"22530/2014";942011,7;924262,020816488;"atrasada"
1010560;"E.M. POVOADO CALIFORNIA - Capinzal do Norte - MA";"RUA PROJETADA";"Capinzal do Norte";"MA";65735000;"22530/2014";942011,7;1026957,75110908;"atrasada"
1010561;"E.M. POVOADO MATINHA - Capinzal do Norte - MA";"RUA 3";"Capinzal do Norte";"MA";65735000;"22530/2014";942011,7;890030,094568213;"atrasada"
1010562;"E.M. POVOADO PAU NÃO CESSA - Capinzal do Norte - MA";"RUA PRINCIPAL DO POVOADO ";"Capinzal do Norte";"MA";65735000;"22530/2014";942011,7;935672,666936933;"atrasada"
1010568;"BAIRRO DO ALEGRE - Mirinzal - MA";"RUA BETEL";"Mirinzal";"MA";65265000;"22605/2014";1022226,14;247645,695653863;"atrasada"
1010569;"POVOADO LIVRAMENTO - Peritoró - MA";"RUA DA AMENDOEIRA";"Peritoró";"MA";65418970;"22615/2014";1021994,44;259969,03647871;"atrasada"
1010588;"3-Centro - Aroazes - PI";"Avenida dos Jesuítas";"Aroazes";"PI";64310000;"22622/2014";3533775,34;636976,57813779;"atrasada"
1010589;"4-Centro - Canto do Buriti - PI";"Rua Aristedes Vitor";"Canto do Buriti";"PI";64890000;"22625/2014";3533775,34;2378045,89572006;"atrasada"
1010607;"Rua Maquiné - Nova Hartz - RS";"Rua Maquiné";"Nova Hartz";"RS";93890000;"22665/2014";1021608;957573,584794562;"atrasada"
1010612;"terreno destinado para construção de uma escola urbana para atender o ensino fundamental completo - São José das Missões - RS";"Rua 20 de sembro";"São José das Missões";"RS";98325000;"22679/2014";974607,29;1112619,1426966;"atrasada"
1010614;"Prefeitura Municipal de Sertão - Escola Municipal de Ensino Fundamental João Antônio De Col - Sertão - RS";"RUA MAURICIO CARDOSO";"Sertão";"RS";99170000;"22682/2014";3528681,82;2120194,84264575;"atrasada"
1010654;"RESIDENCIAL NOVA ZE DOCA, RUA DA CERAMICA, MINHA CASA MINHA VIDA";"RUA DJALMA DUTRA";"Zé Doca";"MA";65365000;"7718/2013";1842912,09;275856,099179964;"atrasada"
1010655;"PAC 2 - CRECHE/PRÉ-ESCOLA  001";"Rua Deusdete Santa Rosa";"Padre Carvalho";"MG";39573000;"7719/2013";1201737,61;179881,966464899;"atrasada"
1010675;"PAC 2 - CRECHE/PRÉ-ESCOLA  009 - Boa Vista - RR";"Rua J-8";"Boa Vista";"RR";69317514;"7733/2013";1791049,01;1370343,73583824;"atrasada"
1010686;"Estrada João Fasoli";"Rua João Fasoli";"Carapicuíba";"SP";6343000;"7741/2013";1298038,17;243360,048914824;"atrasada"
1010704;"centro ";"Rua Major José dos Santos Moreira";"Pindamonhangaba";"SP";12410050;"7747/2013";1979860,84;447664,874052003;"atrasada"
1010706;"Residencial Arco Iris";"Rua Adilson Augusto Bassanelo Pereira";"Pindamonhangaba";"SP";12426020;"7748/2013";1979860,84;339283,178465811;"atrasada"
1010711;"CMEI VILA PRUDÊNCIO";"Rua Belo Horizonte";"Cariacica";"ES";29155080;"11312/2014";1839782,96;NA;"atrasada"
1010725;"Carangueijo - Olinda Nova do Maranhão - MA";"Povoado Carangueijo";"Olinda Nova do Maranhão";"MA";65223000;"22609/2014";942647,71;331132,041719619;"atrasada"
1010736;"PRÓXIMO ESCOLA MÁRIO VALENTIM - Maranguape - CE";"RUA ANTONIO GOMES BESSA";"Maranguape";"CE";61940000;"22418/2014";1021198,1;729820,074341582;"atrasada"
1010742;"EM Padre Vicente Assunção - Brumadinho - MG";"Rua Aníbal Coelho";"Brumadinho";"MG";35460000;"22288/2014";3532350,7;2139378,45711049;"atrasada"
1010755;"Conjunto Mariz - Serra da Raiz - PB";"Conjunto Mariz";"Serra da Raiz";"PB";58260000;"22691/2014";1020610,73;407969,663418376;"atrasada"
1010762;"Lote 02 - Nova Fátima - PR";"Prolongamento da Rua Interventor Manoel Ribas";"Nova Fátima";"PR";86310000;"22372/2014";1023757,6;62004,1766278748;"atrasada"
1010775;"CONSTRUÇÃO DE ESCOLA MUNICIPAL FUNDAMENTA PROF. IRMÃ BLANDINA CISZ - Lajeado Grande - SC";"Rua Amazonas";"Lajeado Grande";"SC";89828000;"22390/2014";863681,9;920640,979556603;"atrasada"
1010777;"RONDINHA HORTO - Papanduva - SC";"FRANCISCO ALVES FERREIRA";"Papanduva";"SC";89370000;"32620/2014";852051,45;911528,260769475;"atrasada"
1010780;"Jardim Vera Cruz - Monte Alto - SP";"Rua Francisco Buck Ferreira";"Monte Alto";"SP";15910000;"22700/2014";1023825,24;1116148,92359968;"atrasada"
1010782;"CONSTRUÇÃO ESCOLA ÁREA URBANA - Itapuranga - GO";"BARÃO DO RIO BRANCO";"Itapuranga";"GO";76680000;"22514/2014";923906,08;166537,61752051;"atrasada"
1010783;"CONSTRUÇÃO ESCOLA ÁREA URBANA - Itapuranga - GO";"RUA V-06 e Avenida Paranaíba Quadra 10";"Itapuranga";"GO";76680000;"22514/2014";925342,62;166796,558172004;"atrasada"
1010823;"LOTE RURAL 25-C-A3 - Santa Tereza do Oeste - PR";"JOSE CALAZANS";"Santa Tereza do Oeste";"PR";85825000;"23164/2014";3373841,47;1540641,3101398;"atrasada"
1010824;"Padre França Wolkers - Assaí - PR";"Avenida Batista Ramos";"Assaí";"PR";86224000;"22353/2014";1021956;1089353,09472333;"atrasada"
1010863;"LOTEAMENTO PRATIMONIO DO MATO QUEIMADO - Guaraniaçu - PR";"ZONA RURAL";"Guaraniaçu";"PR";85400000;"32609/2014";1021956;540768,515381249;"atrasada"
1010977;"Creche Pro Infância  das Angelicas";"Rua São Pedro";"Alagoinha";"PE";55260000;"9333/2014";1288750,66;407107,747171952;"atrasada"
1010986;"Escola Infantil Corcovado";"Travessa Joaquim Pinheiro Cavalcante ";"Tarauacá";"AC";69970000;"11712/2014";1365308,86;204406,154337435;"atrasada"
1010994;"Creche 005 - Estrada Giuseppe Corsini";"Estrada Giuseppe Corsine";"Itapecerica da Serra";"SP";6868790;"8697/2014";1979860,84;296413,328704558;"atrasada"
1011025;"Escola de Educação Infantil - Tipo B / CASTANHAL";"Rua Américo Maciel";"Benjamin Constant";"AM";69630000;"9865/2014";1961808,27;1227808,00453058;"atrasada"
1011026;"Escola de Educação Infantil - Tipo 2 / COMUNIDADE TICUNA FILADELFIA";"RUA EVARÉ";"Benjamin Constant";"AM";69630000;"9865/2014";1293752,63;562464,25589704;"atrasada"
1011040;"PAC 2 - CRECHE/PRÉ-ESCOLA  001";"Av Otavio Mangabeira";"Olindina";"BA";48470000;"8694/2014";1951071,95;578191,837535754;"atrasada"
1011041;"PAC 2 - CRECHE/PRÉ-ESCOLA  002";"RUA 4 ESQUINAS";"Presidente Tancredo Neves";"BA";45416000;"11052/2014";1294044,26;261549,692645135;"atrasada"
1011047;"BOM FUTURO - Machadinho D Oeste - RO";"AV. CASTELO BRANCO";"Machadinho D Oeste";"RO";76868000;"22697/2014";3533917,97;342452,433443895;"atrasada"
1011053;"PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  001";"RUA SEM DENOMINAÇÃO OFICIAL (RUA XVII), S/N";"Maranguape";"CE";61940000;"8976/2014";1868415,61;488247,429567577;"atrasada"
1011060;"PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  002";"AVENIDA DOM BOSCO ";"Bacabal";"MA";65700000;"9839/2014";1209031,22;290370,966809601;"atrasada"
1011061;"PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  001";"RUA PROJETADA DE QUADRA 12";"Bacabal";"MA";65700000;"9839/2014";1842912,09;275910,145701381;"atrasada"
1011065;"PAC 2 - CRECHE/PRÉ-ESCOLA  001";"Av. Eurico Gaspar Dutra";"Palmeirândia";"MA";65238000;"9842/2014";1842912,08;544039,536459377;"atrasada"
1011066;"PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  002";"RUA MATO GROSSO";"Santa Inês";"MA";65300000;"8704/2014";1842912,09;475761,547324616;"atrasada"
1011083;"PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  001";"Av. Miranda";"Igarapé-Miri";"PA";68430000;"11593/2014";1250909,37;187242,242184506;"atrasada"
1011107;"PAC 2 - CRECHE/PRÉ-ESCOLA  001";"Rua Severina Bezerra da Silveira";"Alhandra";"PB";5832000;"9186/2014";1818475,62;272198,329232969;"atrasada"
1011112;"CRECHE NA VILA MANAIBA";"Travessa Airton Sena 5";"Ipubi";"PE";56260000;"9188/2014";1959902,26;573092,856093953;"atrasada"
1011254;"PAC 2 - CRECHE/PRÉ-ESCOLA  001";"Conjunto Deputado Nelson Simões Costa";"Coruripe";"AL";57230000;"6328/2013";1832567,58;684600,33922564;"atrasada"
1011263;"CMEI Areias";"Rua Ubaldino Teixeira de Faria";"Almirante Tamandaré";"PR";83514230;"6786/2013";1267584,72;569653,671793421;"atrasada"
1011818;"EM Mathilde Cordeiro de Aquino - Pirapora - MG";"Avenida Alcides Rosa de Oliveira - Av. D";"Pirapora";"MG";39270000;"10215/2014";3498653,72;4285701,69705291;"atrasada"
1011845;"EMEF BATISTA - Giruá - RS";"FRANCISCO LEOPOLDO URY";"Giruá";"RS";98870000;"14467/2014";938110,3;863617,244250941;"atrasada"
1011850;"SETOR 1 QUADRA 17 A URBANA - São Francisco do Piauí - PI";"Rua Augusto Rocha";"São Francisco do Piauí";"PI";64550000;"17604/2014";1023491,21;1075720,69537176;"atrasada"
1011852;"TERRENO DA ESCOLA REGIÃO LESTE - Quixaba - PE";"TRAVESSA DEPUZIANO BARBOSA";"Quixaba";"PE";56828000;"17571/2014";3533978,13;2386020,5616717;"atrasada"
1011859;"Escola Araguaína Sul - Araguaína - TO";"Rua das Acácias";"Araguaína";"TO";77827380;"19831/2014";3287662,02;1991110,80991728;"atrasada"
1011869;"Escola Municipal Belmiro Batista Miranda - Frutal - MG";"Rua Saulo Prata";"Frutal";"MG";38200000;"17479/2014";1021936,87;594181,477334448;"atrasada"
1012561;"Creche Tipo C - Metodologias Inovadoras ";"rua joão germano";"Matriz de Camaragibe";"AL";57910000;"8715/2014";1208030,53;267256,991862891;"atrasada"
1012563;"Vila de Bela Vista";"Rua Ezequiel Ruiz";"Manacapuru";"AM";69400000;"8717/2014";1293752,62;202759,384533066;"atrasada"
1012566;"PAC 2 - CRECHE/PRÉ-ESCOLA  001";"Rua Lucimar Letra";"Santana";"AP";68925000;"8720/2014";1255001,49;NA;"atrasada"
1012584;"TERRENO PORTO FELIZ";"Etemilson Sampaio de Assis";"Piritiba";"BA";44830000;"8737/2014";1294044,26;201016,052226683;"atrasada"
1012597;"Creche Municipal";"Travessa Olho D´água";"Saúde";"BA";44740000;"8739/2014";1951071,95;295091,80082916;"atrasada"
1012600;"PAC 2 - CRECHE/PRÉ-ESCOLA  004 Novo Horizonte";"RUA DA DISCIPLINA ";"Valença";"BA";45400000;"8742/2014";1294044,26;193698,880172035;"atrasada"
1012601;"PAC 2 - CRECHE/PRÉ-ESCOLA  001 Guaibim";"Loteamento Santa Teresa";"Valença";"BA";45400000;"8742/2014";1294044,26;250168,181093334;"atrasada"
1012603;"LOTEAMENTO NOVO IGUAPE";"AVENIDA B";"Aquiraz";"CE";61700000;"8744/2014";1868415,61;279673,592888909;"atrasada"
1012625;"PROINFANCIA - RUA C - SIQUEIRA";"RUA C ";"Fortaleza";"CE";60000000;"8751/2014";1868415,61;NA;"atrasada"
